id	name	type	inforUrl
KS440JC6ZTXNNV8Q8GRC	Issued Shares	Hard Skill	https://skills.emsidata.com/skills/KS440JC6ZTXNNV8Q8GRC
KS125F85XL5M53CB20B2	Issuer	Hard Skill	https://skills.emsidata.com/skills/KS125F85XL5M53CB20B2
KSQFYR8X4ZIEM3LQ47DC	Istream	Hard Skill	https://skills.emsidata.com/skills/KSQFYR8X4ZIEM3LQ47DC
KSIUHA6RZGLPMMQJAI5T	Itanium	Hard Skill	https://skills.emsidata.com/skills/KSIUHA6RZGLPMMQJAI5T
KS125FH665TP2ZFQ5SJ2	Item Response Theory	Hard Skill	https://skills.emsidata.com/skills/KS125FH665TP2ZFQ5SJ2
KS1253H5Z1QZVY5T3DWX	Iterative And Incremental Development	Hard Skill	https://skills.emsidata.com/skills/KS1253H5Z1QZVY5T3DWX
KS125FK5XC4W7FVV2H0K	Iterative Design	Hard Skill	https://skills.emsidata.com/skills/KS125FK5XC4W7FVV2H0K
KS125FH6V9JLVCC4GY1G	Iterative Method	Hard Skill	https://skills.emsidata.com/skills/KS125FH6V9JLVCC4GY1G
KS12525679876SS1K9FT	Iterative Reconstruction	Hard Skill	https://skills.emsidata.com/skills/KS12525679876SS1K9FT
KS125FK5Y91XBZGKJ24G	Iterator Patterns	Hard Skill	https://skills.emsidata.com/skills/KS125FK5Y91XBZGKJ24G
KS1250X6JMWNMGQB0G7X	Iterators	Hard Skill	https://skills.emsidata.com/skills/KS1250X6JMWNMGQB0G7X
KSUXS7B6KCIWLRZI3OGZ	Iterm	Hard Skill	https://skills.emsidata.com/skills/KSUXS7B6KCIWLRZI3OGZ
KSQ3DTMWB32M7W7UV1I2	Itilv3	Hard Skill	https://skills.emsidata.com/skills/KSQ3DTMWB32M7W7UV1I2
KS125FM72KY8NFFKKF5Q	Ito Calculus	Hard Skill	https://skills.emsidata.com/skills/KS125FM72KY8NFFKKF5Q
KS125FN67269HB4Z6B3Z	Ito's Lemma	Hard Skill	https://skills.emsidata.com/skills/KS125FN67269HB4Z6B3Z
ES4938DC430842F5DE7F	Ivalua (Spend Management Software)	Hard Skill	https://skills.emsidata.com/skills/ES4938DC430842F5DE7F
KSK3FP8G2ZUIWHW9FLXW	Ivyde	Hard Skill	https://skills.emsidata.com/skills/KSK3FP8G2ZUIWHW9FLXW
KS125G16YD5VTFQZZXGR	Izod Impact Strength Testing	Hard Skill	https://skills.emsidata.com/skills/KS125G16YD5VTFQZZXGR
KSRINHXOM1EZ5JBOOWGY	Izpack	Hard Skill	https://skills.emsidata.com/skills/KSRINHXOM1EZ5JBOOWGY
KS125G26K3XMYQ8N0L06	J Sharp	Hard Skill	https://skills.emsidata.com/skills/KS125G26K3XMYQ8N0L06
KS125G56ZJ052ZHXTXS6	J2C - Java To C++ Converter	Hard Skill	https://skills.emsidata.com/skills/KS125G56ZJ052ZHXTXS6
KS125HQ71Y4W8M4HKC95	JAWS Scripting Language	Hard Skill	https://skills.emsidata.com/skills/KS125HQ71Y4W8M4HKC95
KS125K96N1XSCZDJ5QSS	JBASE ODBC Connector	Hard Skill	https://skills.emsidata.com/skills/KS125K96N1XSCZDJ5QSS
KS125J26GBRJP66KLV9Q	JBPM5 (Workflow Technology)	Hard Skill	https://skills.emsidata.com/skills/KS125J26GBRJP66KLV9Q
KS125HX6412J4V7QSXDX	JBoss Developer Studio	Hard Skill	https://skills.emsidata.com/skills/KS125HX6412J4V7QSXDX
KS7G56B6TPLCN54DP3JD	JBoss EAP	Hard Skill	https://skills.emsidata.com/skills/KS7G56B6TPLCN54DP3JD
KS125HY6T7K4WFBGSQ2Z	JBoss Enterprise SOA Platforms	Hard Skill	https://skills.emsidata.com/skills/KS125HY6T7K4WFBGSQ2Z
KS125HY6WL0KKKFJ184Y	JBoss Messaging	Hard Skill	https://skills.emsidata.com/skills/KS125HY6WL0KKKFJ184Y
KS125HZ5XHZF51VXWXWK	JBoss Operations Networks	Hard Skill	https://skills.emsidata.com/skills/KS125HZ5XHZF51VXWXWK
KS125J069H9CS862WTRK	JBoss Seam	Hard Skill	https://skills.emsidata.com/skills/KS125J069H9CS862WTRK
KS125J164GVJQKXN1S75	JBossWS	Hard Skill	https://skills.emsidata.com/skills/KS125J164GVJQKXN1S75
KS125J2725RP56XKP4GK	JBuilder	Hard Skill	https://skills.emsidata.com/skills/KS125J2725RP56XKP4GK
ES373AA75845FC6B604C	JCAHO Standards	Hard Skill	https://skills.emsidata.com/skills/ES373AA75845FC6B604C
KS125J460NPFMGB23N3P	JCL Certification	Certification	https://skills.emsidata.com/skills/KS125J460NPFMGB23N3P
KS125J466VL54VVPS05S	JConsole	Hard Skill	https://skills.emsidata.com/skills/KS125J466VL54VVPS05S
KS125J56DFX7Y3GX9PG0	JCreator	Hard Skill	https://skills.emsidata.com/skills/KS125J56DFX7Y3GX9PG0
KS125J670LNYRQDDB4NZ	JD Edwards EnterpriseOne	Hard Skill	https://skills.emsidata.com/skills/KS125J670LNYRQDDB4NZ
KS125J75ZYQ7X87SLWW4	JDBC Driver	Hard Skill	https://skills.emsidata.com/skills/KS125J75ZYQ7X87SLWW4
KS125JB71L777BBC1DR0	JDTS	Hard Skill	https://skills.emsidata.com/skills/KS125JB71L777BBC1DR0
KS125J76T0XZCD65H7BB	JDesktop Network Components	Hard Skill	https://skills.emsidata.com/skills/KS125J76T0XZCD65H7BB
KS125J87183CL9F7R1PN	JDeveloper	Hard Skill	https://skills.emsidata.com/skills/KS125J87183CL9F7R1PN
KS125JC5X78K247JT96L	JED	Hard Skill	https://skills.emsidata.com/skills/KS125JC5X78K247JT96L
KS125JC63T7JCD6J006P	JEdit	Hard Skill	https://skills.emsidata.com/skills/KS125JC63T7JCD6J006P
KS125JK60NLL3Z3GJSK8	JFET (Transistor Types)	Hard Skill	https://skills.emsidata.com/skills/KS125JK60NLL3Z3GJSK8
KS125JK748VK3JSDKXY6	JFS (File System)	Hard Skill	https://skills.emsidata.com/skills/KS125JK748VK3JSDKXY6
KS125JJ724Z1R0CZDT97	JFace (UI Toolkit)	Hard Skill	https://skills.emsidata.com/skills/KS125JJ724Z1R0CZDT97
KS125JK726C0612C54HB	JFreeCharts	Hard Skill	https://skills.emsidata.com/skills/KS125JK726C0612C54HB
KS125JL65DD0M93DWL4N	JGRASP	Hard Skill	https://skills.emsidata.com/skills/KS125JL65DD0M93DWL4N
KS125JL5ZZK3QNBSLZYD	JGnash	Hard Skill	https://skills.emsidata.com/skills/KS125JL5ZZK3QNBSLZYD
KS125JL62FQMQ6116FX9	JGraph	Hard Skill	https://skills.emsidata.com/skills/KS125JL62FQMQ6116FX9
KS125JL6CWGXJJ44HGF5	JGroups	Hard Skill	https://skills.emsidata.com/skills/KS125JL6CWGXJJ44HGF5
KS125JM5ZKRYZ6MSLVKB	JHTML	Hard Skill	https://skills.emsidata.com/skills/KS125JM5ZKRYZ6MSLVKB
KS120QQ6ZN003B8B7FK1	JIRA	Hard Skill	https://skills.emsidata.com/skills/KS120QQ6ZN003B8B7FK1
KS124HQ6BVGDR51YPPHM	JIRA Studio	Hard Skill	https://skills.emsidata.com/skills/KS124HQ6BVGDR51YPPHM
KS7G4WG748ZG8243D3Z9	JMP (Statistical Software)	Hard Skill	https://skills.emsidata.com/skills/KS7G4WG748ZG8243D3Z9
KS125JV737B7X6J6G8GW	JMaki	Hard Skill	https://skills.emsidata.com/skills/KS125JV737B7X6J6G8GW
KS125JX6TJHRJLRFKKFR	JMonkeEngine (Java OpenGL Game Engine)	Hard Skill	https://skills.emsidata.com/skills/KS125JX6TJHRJLRFKKFR
KS125JY687L2Y3XMN7GZ	JMulTi	Hard Skill	https://skills.emsidata.com/skills/KS125JY687L2Y3XMN7GZ
KS125KH79H1MD7NFHDCG	JOSSO - Java Open Single Sign-On	Hard Skill	https://skills.emsidata.com/skills/KS125KH79H1MD7NFHDCG
KS125KL64QXKL29MYPL5	JOVIAL	Hard Skill	https://skills.emsidata.com/skills/KS125KL64QXKL29MYPL5
KS125KG73V54LMCRSZ5B	JOnAS	Hard Skill	https://skills.emsidata.com/skills/KS125KG73V54LMCRSZ5B
KS120076K5FPJS44YGTL	JPEG	Hard Skill	https://skills.emsidata.com/skills/KS120076K5FPJS44YGTL
KS125KN6J28R1WF2BNL4	JPEG 2000	Hard Skill	https://skills.emsidata.com/skills/KS125KN6J28R1WF2BNL4
KS125KP6P6FB1308D014	JPOS Framework	Hard Skill	https://skills.emsidata.com/skills/KS125KP6P6FB1308D014
KS125KM6DFD5X81JDM6Z	JPedal	Hard Skill	https://skills.emsidata.com/skills/KS125KM6DFD5X81JDM6Z
KS125KP5ZRZXKTJLR6BL	JPicEdt	Hard Skill	https://skills.emsidata.com/skills/KS125KP5ZRZXKTJLR6BL
KS125KQ5WKM97L66SSQY	JQuery	Hard Skill	https://skills.emsidata.com/skills/KS125KQ5WKM97L66SSQY
KS125KQ6CHQ1GD0ZR4M6	JQuery Mobile	Hard Skill	https://skills.emsidata.com/skills/KS125KQ6CHQ1GD0ZR4M6
KS125KR6W4CVHWFQZX8Q	JQuery UI	Hard Skill	https://skills.emsidata.com/skills/KS125KR6W4CVHWFQZX8Q
KS125KV6VFX55L41ZBZC	JRT	Hard Skill	https://skills.emsidata.com/skills/KS125KV6VFX55L41ZBZC
KS125KW5Y3SFVWB6MWNC	JRuby	Hard Skill	https://skills.emsidata.com/skills/KS125KW5Y3SFVWB6MWNC
KS125KX62WK9CR3M5031	JSDK - Java Servlet Development Kit	Hard Skill	https://skills.emsidata.com/skills/KS125KX62WK9CR3M5031
KS125KX6CN61SLLT17JP	JSDoc	Hard Skill	https://skills.emsidata.com/skills/KS125KX6CN61SLLT17JP
KS125KY75JD2WHM3RZYP	JSHint	Hard Skill	https://skills.emsidata.com/skills/KS125KY75JD2WHM3RZYP
KS125KZ63R2LRPBN4Q52	JSLint	Hard Skill	https://skills.emsidata.com/skills/KS125KZ63R2LRPBN4Q52
KS125HM6044N46LPQLH1	JSON	Hard Skill	https://skills.emsidata.com/skills/KS125HM6044N46LPQLH1
KS125LR6GZGKCHWMQ4T0	JSON Web Signature (JWS)	Hard Skill	https://skills.emsidata.com/skills/KS125LR6GZGKCHWMQ4T0
KS125L069WR91NY2XS17	JSON With Padding (JSONP)	Hard Skill	https://skills.emsidata.com/skills/KS125L069WR91NY2XS17
KS125L05XLZHML3JL9ZV	JSON-RPC Protocol	Hard Skill	https://skills.emsidata.com/skills/KS125L05XLZHML3JL9ZV
KS125L168XVRQ5K8T0WF	JSQL Injection	Hard Skill	https://skills.emsidata.com/skills/KS125L168XVRQ5K8T0WF
KS125KW64JWY8LZ5NTCS	JSch - Java Secure Channel	Hard Skill	https://skills.emsidata.com/skills/KS125KW64JWY8LZ5NTCS
KS125KW6B5QV4XGMXX80	JScheme	Hard Skill	https://skills.emsidata.com/skills/KS125KW6B5QV4XGMXX80
KS125KZ6CV3VTG944DXK	JSmooth	Hard Skill	https://skills.emsidata.com/skills/KS125KZ6CV3VTG944DXK
KS125LB5WJN9K5CHBK3R	JTrac - Open Source And Customizable Issue-Tracking In Java	Hard Skill	https://skills.emsidata.com/skills/KS125LB5WJN9K5CHBK3R
KS125LB6C4NLC7QX8Q6T	JUCE C++ Library	Hard Skill	https://skills.emsidata.com/skills/KS125LB6C4NLC7QX8Q6T
KS127BL74DGKJT409K6Q	JUMP GIS	Hard Skill	https://skills.emsidata.com/skills/KS127BL74DGKJT409K6Q
KS125LP6BZQ84FC5809T	JWL Standard	Hard Skill	https://skills.emsidata.com/skills/KS125LP6BZQ84FC5809T
KS125LR74SNHRP72D4PZ	JXTA Protocol	Hard Skill	https://skills.emsidata.com/skills/KS125LR74SNHRP72D4PZ
KS125G96SS6T1B1D0LVM	JabRef	Hard Skill	https://skills.emsidata.com/skills/KS125G96SS6T1B1D0LVM
KS125G85YDMB88V1C1SD	Jabber	Hard Skill	https://skills.emsidata.com/skills/KS125G85YDMB88V1C1SD
KS125G965751FQRR7S6L	Jabberd2	Hard Skill	https://skills.emsidata.com/skills/KS125G965751FQRR7S6L
KS125GB6DDYWT7ZTJDJS	JackBe	Hard Skill	https://skills.emsidata.com/skills/KS125GB6DDYWT7ZTJDJS
KS441KY70KC3KN446YCR	Jacking Gear	Hard Skill	https://skills.emsidata.com/skills/KS441KY70KC3KN446YCR
KS0Y53GZJJ2D692ABIIR	Jackson2	Hard Skill	https://skills.emsidata.com/skills/KS0Y53GZJJ2D692ABIIR
KSFJWJXA96BG5YW7A04X	Jacoco	Hard Skill	https://skills.emsidata.com/skills/KSFJWJXA96BG5YW7A04X
KSQK7TFC6KCYISNOE1SY	Jacorb	Hard Skill	https://skills.emsidata.com/skills/KSQK7TFC6KCYISNOE1SY
KS125GB6QRHFRGLKP1FX	Jacquard Weaving	Hard Skill	https://skills.emsidata.com/skills/KS125GB6QRHFRGLKP1FX
KS125GD75DJ4086MGVB1	Jahia	Hard Skill	https://skills.emsidata.com/skills/KS125GD75DJ4086MGVB1
KS125GF6PJKNWW2NXDZR	Jaintia	Hard Skill	https://skills.emsidata.com/skills/KS125GF6PJKNWW2NXDZR
KS125GG6H1L9CGC5RV9L	Jalview	Hard Skill	https://skills.emsidata.com/skills/KS125GG6H1L9CGC5RV9L
KS1271278XQ02N3LQJQX	James Webb Space Telescope	Hard Skill	https://skills.emsidata.com/skills/KS1271278XQ02N3LQJQX
KS125GJ6731P58JF6BR0	Jangle Pop	Hard Skill	https://skills.emsidata.com/skills/KS125GJ6731P58JF6BR0
KSABHSROR0EJ0C50KT1F	Janrain	Hard Skill	https://skills.emsidata.com/skills/KSABHSROR0EJ0C50KT1F
KS121KC610QXXBTD6RCG	Janssen Biotech	Hard Skill	https://skills.emsidata.com/skills/KS121KC610QXXBTD6RCG
KS6PYSUF12CAA2BLJG6P	Janus	Hard Skill	https://skills.emsidata.com/skills/KS6PYSUF12CAA2BLJG6P
KS7G5JJ78S33554DTS0N	Japanese Industrial Standards	Hard Skill	https://skills.emsidata.com/skills/KS7G5JJ78S33554DTS0N
KS125GK6R679H0RMLZJT	Japanese Language	Soft Skill	https://skills.emsidata.com/skills/KS125GK6R679H0RMLZJT
KS125JT725LCZK6HC65H	Japanese-Language Proficiency Testing	Hard Skill	https://skills.emsidata.com/skills/KS125JT725LCZK6HC65H
KSW2U3BEOLIDSVUY04RD	Japplet	Hard Skill	https://skills.emsidata.com/skills/KSW2U3BEOLIDSVUY04RD
KS6JVW3ZDT9GU0DWVR2C	Jarsigner	Hard Skill	https://skills.emsidata.com/skills/KS6JVW3ZDT9GU0DWVR2C
KS125GK6VWPCCNLWBMMW	Jarte	Hard Skill	https://skills.emsidata.com/skills/KS125GK6VWPCCNLWBMMW
KSX8AJG1M00B2EYZKRTA	Jasmin	Hard Skill	https://skills.emsidata.com/skills/KSX8AJG1M00B2EYZKRTA
KSP5DQT3N8BFEF7KTV7C	Jasmine	Hard Skill	https://skills.emsidata.com/skills/KSP5DQT3N8BFEF7KTV7C
KS125GK6ZHCQMH2M0V2M	JasperReports	Hard Skill	https://skills.emsidata.com/skills/KS125GK6ZHCQMH2M0V2M
KSNMO1LPSQ527G0NCEJ7	Jasperserver	Hard Skill	https://skills.emsidata.com/skills/KSNMO1LPSQ527G0NCEJ7
KSGA76WLXMZ6B0L0DJF6	Jaspic	Hard Skill	https://skills.emsidata.com/skills/KSGA76WLXMZ6B0L0DJF6
KS1R503OXK59OKODXXOQ	Jasypt	Hard Skill	https://skills.emsidata.com/skills/KS1R503OXK59OKODXXOQ
KS125HP6LJ5HWM1RLBFF	JavE - Java Ascii Versatile Editor	Hard Skill	https://skills.emsidata.com/skills/KS125HP6LJ5HWM1RLBFF
KS120076FGP5WGWYMP0F	Java (Programming Language)	Hard Skill	https://skills.emsidata.com/skills/KS120076FGP5WGWYMP0F
KS125GL6F1TX1D5ZTRTM	Java 2 Certification	Certification	https://skills.emsidata.com/skills/KS125GL6F1TX1D5ZTRTM
KS125GL6M2ZW6H7NTFZL	Java 2 Fundamentals	Hard Skill	https://skills.emsidata.com/skills/KS125GL6M2ZW6H7NTFZL
KS125GM6CG1MK91LLNDQ	Java 2D	Hard Skill	https://skills.emsidata.com/skills/KS125GM6CG1MK91LLNDQ
KS125GM6GKVFCLNFYW68	Java 3D	Hard Skill	https://skills.emsidata.com/skills/KS125GM6GKVFCLNFYW68
KS9FICAXCG597A61ZS3A	Java 7	Hard Skill	https://skills.emsidata.com/skills/KS9FICAXCG597A61ZS3A
KS3E28XYXKPCJ26V4O1D	Java 8	Hard Skill	https://skills.emsidata.com/skills/KS3E28XYXKPCJ26V4O1D
KS125HR75GST7VX8ZL7K	Java API For RESTful Web Services	Hard Skill	https://skills.emsidata.com/skills/KS125HR75GST7VX8ZL7K
KS125HT6C2GBM0H4RY68	Java API For XML Messaging	Hard Skill	https://skills.emsidata.com/skills/KS125HT6C2GBM0H4RY68
KS125HT6JT4CNJX1T6FD	Java API For XML Processing	Hard Skill	https://skills.emsidata.com/skills/KS125HT6JT4CNJX1T6FD
KS125HT6WB68JFZX65QH	Java API For XML Registries	Hard Skill	https://skills.emsidata.com/skills/KS125HT6WB68JFZX65QH
KS125HV67CZ9FDZG56NX	Java API For XML Web Services	Hard Skill	https://skills.emsidata.com/skills/KS125HV67CZ9FDZG56NX
KS125HQ73SFV6YKMVL8G	Java API For XML-Based RPC	Hard Skill	https://skills.emsidata.com/skills/KS125HQ73SFV6YKMVL8G
KS125GN66D98D369ZYYZ	Java APIs	Hard Skill	https://skills.emsidata.com/skills/KS125GN66D98D369ZYYZ
KS125L66BY6D4Y5W76D0	Java APIs For Bluetooth	Hard Skill	https://skills.emsidata.com/skills/KS125L66BY6D4Y5W76D0
KS125GF60CG6Q2TVHJCB	Java APIs For Integrated Networks	Hard Skill	https://skills.emsidata.com/skills/KS125GF60CG6Q2TVHJCB
KS125GM6J11FVQ6XHRCB	Java Access Bridge	Hard Skill	https://skills.emsidata.com/skills/KS125GM6J11FVQ6XHRCB
KS125GN5WQ9DR02V4ZNY	Java Advanced Imaging	Hard Skill	https://skills.emsidata.com/skills/KS125GN5WQ9DR02V4ZNY
KS125GN600JQYLB501TX	Java Agent Development Framework	Hard Skill	https://skills.emsidata.com/skills/KS125GN600JQYLB501TX
KS125GN60K10XZ68TDCL	Java Annotation	Hard Skill	https://skills.emsidata.com/skills/KS125GN60K10XZ68TDCL
KS125GP75WSN9FX2S45G	Java Applet	Hard Skill	https://skills.emsidata.com/skills/KS125GP75WSN9FX2S45G
KS7G49Z74K3J4SG9L8S1	Java Application Server	Hard Skill	https://skills.emsidata.com/skills/KS7G49Z74K3J4SG9L8S1
KS125HS71DQY759K946Q	Java Architecture For XML Binding	Hard Skill	https://skills.emsidata.com/skills/KS125HS71DQY759K946Q
KS125GP76H8R7NR8GCQ2	Java Architectures	Hard Skill	https://skills.emsidata.com/skills/KS125GP76H8R7NR8GCQ2
KS125G76PTTNQ17L1CND	Java Authentication And Authorization Services	Hard Skill	https://skills.emsidata.com/skills/KS125G76PTTNQ17L1CND
KS125HV6WWM59NSZ3HRM	Java AuthoriZatioN (JAZN)	Hard Skill	https://skills.emsidata.com/skills/KS125HV6WWM59NSZ3HRM
KSQAONFJQ57NKUP3UY7A	Java Batch	Hard Skill	https://skills.emsidata.com/skills/KSQAONFJQ57NKUP3UY7A
KS125HX66QXHGXRBS08X	Java Business Integration	Hard Skill	https://skills.emsidata.com/skills/KS125HX66QXHGXRBS08X
KS125J167JC7TW3K0JX9	Java Business Process Management	Hard Skill	https://skills.emsidata.com/skills/KS125J167JC7TW3K0JX9
KS125GS6094J51D0D66X	Java Bytecode	Hard Skill	https://skills.emsidata.com/skills/KS125GS6094J51D0D66X
KS125GS6D2L2FSBBSKB2	Java Caps	Hard Skill	https://skills.emsidata.com/skills/KS125GS6D2L2FSBBSKB2
KS125GS6XRGNRNBVRYHC	Java Card	Hard Skill	https://skills.emsidata.com/skills/KS125GS6XRGNRNBVRYHC
KS125J46HQRF2FMRGRYT	Java Card OpenPlatform	Hard Skill	https://skills.emsidata.com/skills/KS125J46HQRF2FMRGRYT
KS121YD6DTQSVFWDQSVH	Java Classloader	Hard Skill	https://skills.emsidata.com/skills/KS121YD6DTQSVFWDQSVH
KS1222070RZ28DZ5RB4Q	Java Code Coverage Tools	Hard Skill	https://skills.emsidata.com/skills/KS1222070RZ28DZ5RB4Q
KS125GT64M8XN9DZRM05	Java Collections Framework	Hard Skill	https://skills.emsidata.com/skills/KS125GT64M8XN9DZRM05
KS125J56ZGSL4RZJYBQP	Java Communicating Sequential Processes (JCSP)	Hard Skill	https://skills.emsidata.com/skills/KS125J56ZGSL4RZJYBQP
KS125GT6B1XWG3FL9X0B	Java Community Process	Hard Skill	https://skills.emsidata.com/skills/KS125GT6B1XWG3FL9X0B
KS125GV67VNHJF4DH0PY	Java Compilers	Hard Skill	https://skills.emsidata.com/skills/KS125GV67VNHJF4DH0PY
KS125GW62N46YWDGT9L2	Java Concurrency	Hard Skill	https://skills.emsidata.com/skills/KS125GW62N46YWDGT9L2
KS0JADU2LU5WUX2Y1A98	Java Console	Hard Skill	https://skills.emsidata.com/skills/KS0JADU2LU5WUX2Y1A98
KS125H077MLBJWNCM369	Java Cryptography Architecture	Hard Skill	https://skills.emsidata.com/skills/KS125H077MLBJWNCM369
KS125GW70SYS5XCN2Q5Y	Java Cryptography Extension	Hard Skill	https://skills.emsidata.com/skills/KS125GW70SYS5XCN2Q5Y
KS125H16LLCFTP54GMY4	Java Data Mining	Hard Skill	https://skills.emsidata.com/skills/KS125H16LLCFTP54GMY4
KS125H16WFHCCQTNBPGY	Java Data Objects	Hard Skill	https://skills.emsidata.com/skills/KS125H16WFHCCQTNBPGY
KS125H15XT422MLFC4WH	Java Database Connectivity	Hard Skill	https://skills.emsidata.com/skills/KS125H15XT422MLFC4WH
KS125H26HC8BT78BTCWL	Java Decompiler	Hard Skill	https://skills.emsidata.com/skills/KS125H26HC8BT78BTCWL
KS125J96LJB6RMXQXGH3	Java Desktop Network Components	Hard Skill	https://skills.emsidata.com/skills/KS125J96LJB6RMXQXGH3
KS125G6747QLJBX4T7MV	Java Development Kit	Hard Skill	https://skills.emsidata.com/skills/KS125G6747QLJBX4T7MV
KS125H26P1ZTQSB90SPN	Java Development Tools	Hard Skill	https://skills.emsidata.com/skills/KS125H26P1ZTQSB90SPN
KS125J9698QDFCTDP8S2	Java Dynamic Management Kit	Hard Skill	https://skills.emsidata.com/skills/KS125J9698QDFCTDP8S2
KS125G5711V8YH70G6VK	Java EE Application	Hard Skill	https://skills.emsidata.com/skills/KS125G5711V8YH70G6VK
KS125G57158WJBYXPGF4	Java EE Connector Architecture	Hard Skill	https://skills.emsidata.com/skills/KS125G57158WJBYXPGF4
KS125G66KTKT5CGDMB93	Java EE Version History	Hard Skill	https://skills.emsidata.com/skills/KS125G66KTKT5CGDMB93
KS125H361NR2WR3RHD2N	Java Editors	Hard Skill	https://skills.emsidata.com/skills/KS125H361NR2WR3RHD2N
KS125JC6GZ990MZ6345K	Java Enterprise Edition	Hard Skill	https://skills.emsidata.com/skills/KS125JC6GZ990MZ6345K
KS125JG6S40PWDZKNZWH	Java Enterprise User Solution (JEUS)	Hard Skill	https://skills.emsidata.com/skills/KS125JG6S40PWDZKNZWH
KS125JK6TZ167DN18D06	Java Formal Languages And Automata Package (JFLAP)	Hard Skill	https://skills.emsidata.com/skills/KS125JK6TZ167DN18D06
KS125JK5Z1P3DZ8PL1M5	Java Foundation Classes	Hard Skill	https://skills.emsidata.com/skills/KS125JK5Z1P3DZ8PL1M5
KS125H46JYSYL8Y5WZK3	Java GUIs	Hard Skill	https://skills.emsidata.com/skills/KS125H46JYSYL8Y5WZK3
KS125H575PJH7CLTYMMX	Java Interface Definition Language	Hard Skill	https://skills.emsidata.com/skills/KS125H575PJH7CLTYMMX
KS125JS71XYB9MJ95GZ1	Java KeyStore (JKS)	Hard Skill	https://skills.emsidata.com/skills/KS125JS71XYB9MJ95GZ1
KS125H66GF1S3RX8ZMJ9	Java Keywords	Hard Skill	https://skills.emsidata.com/skills/KS125H66GF1S3RX8ZMJ9
KS125H66H29CZF7FJQYR	Java Logging Framework	Hard Skill	https://skills.emsidata.com/skills/KS125H66H29CZF7FJQYR
KS125H76VR036DKW6DXL	Java Management Extensions	Hard Skill	https://skills.emsidata.com/skills/KS125H76VR036DKW6DXL
KS125JW78CSZ0H4T2739	Java Media Framework	Hard Skill	https://skills.emsidata.com/skills/KS125JW78CSZ0H4T2739
KS125H86V0H8MRM09HT4	Java Message Service (JMS)	Hard Skill	https://skills.emsidata.com/skills/KS125H86V0H8MRM09HT4
KS125L265ZRHD18RKNDG	Java Mobile Media API	Hard Skill	https://skills.emsidata.com/skills/KS125L265ZRHD18RKNDG
KSFHTQAW0H2ZVS5627SD	Java Module	Hard Skill	https://skills.emsidata.com/skills/KSFHTQAW0H2ZVS5627SD
KS125K16P28H2TSNWY6F	Java Naming And Directory Interface	Hard Skill	https://skills.emsidata.com/skills/KS125K16P28H2TSNWY6F
KS125JZ6B0WPWWFW0GDR	Java Native Access	Hard Skill	https://skills.emsidata.com/skills/KS125JZ6B0WPWWFW0GDR
KS125K26D9NHG46FQGG7	Java Native Interface	Hard Skill	https://skills.emsidata.com/skills/KS125K26D9NHG46FQGG7
KS125K363M6L3JKVQ120	Java Network Launch Protocol (JNLP)	Hard Skill	https://skills.emsidata.com/skills/KS125K363M6L3JKVQ120
KS125H96ZC1YN9ZC9MB6	Java Object Oriented Querying	Hard Skill	https://skills.emsidata.com/skills/KS125H96ZC1YN9ZC9MB6
KS125KH6TBWYRK8B303T	Java Open Reliable Asynchronous Messaging (JORAM)	Hard Skill	https://skills.emsidata.com/skills/KS125KH6TBWYRK8B303T
KS125H977GC6NQBQ6H8H	Java OpenGL	Hard Skill	https://skills.emsidata.com/skills/KS125H977GC6NQBQ6H8H
KS125HB6G02C5JXYWMRV	Java Package	Hard Skill	https://skills.emsidata.com/skills/KS125HB6G02C5JXYWMRV
KS125HB70CNRRS0RX5KJ	Java Persistence API	Hard Skill	https://skills.emsidata.com/skills/KS125HB70CNRRS0RX5KJ
KS125HC5W4PC87VS2NH0	Java Persistence Query Language	Hard Skill	https://skills.emsidata.com/skills/KS125HC5W4PC87VS2NH0
KS125H267QQVWH6TPK46	Java Platform Debugger Architecture (JPDA)	Hard Skill	https://skills.emsidata.com/skills/KS125H267QQVWH6TPK46
KS123KG6DL8N3D5ZW036	Java Platform Enterprise Edition (J2EE)	Hard Skill	https://skills.emsidata.com/skills/KS123KG6DL8N3D5ZW036
KS125G66P5N5HWS2RFS2	Java Platform Micro Edition (J2ME)	Hard Skill	https://skills.emsidata.com/skills/KS125G66P5N5HWS2RFS2
KS125G76924W6C1ZNPW5	Java Platform Standard Edition (J2SE)	Hard Skill	https://skills.emsidata.com/skills/KS125G76924W6C1ZNPW5
KS125HC5XR4T821SH7GB	Java Portlet Specification	Hard Skill	https://skills.emsidata.com/skills/KS125HC5XR4T821SH7GB
KS125HC6220KFQ1RGJBN	Java Remote Method Invocation	Hard Skill	https://skills.emsidata.com/skills/KS125HC6220KFQ1RGJBN
KS125KT63LP8Y0709FX0	Java Remote Method Protocol	Hard Skill	https://skills.emsidata.com/skills/KS125KT63LP8Y0709FX0
KS125L66W894W323MGTM	Java Rule Engine API (JSR 94)	Hard Skill	https://skills.emsidata.com/skills/KS125L66W894W323MGTM
KS125HC7774SS8G7HQGB	Java Runtime Environment	Hard Skill	https://skills.emsidata.com/skills/KS125HC7774SS8G7HQGB
KS125HD6TJTKLM9BJPLF	Java Scripting Languages	Hard Skill	https://skills.emsidata.com/skills/KS125HD6TJTKLM9BJPLF
